VNUM	LOCALE_NAME
40136	Aquarus býçaðý+
40137	Aquarus hançeri+
40138	Aquarus yayý+
40139	Aquarus glaive+
40140	Aquarus çaný+
40141	Aquarus yeplazesi+
40142	Aquarus pençeleri+
40143	Dokkaebi Kýlýcý
40144	Dokkaebi Hançeri
40145	Dokkaebi Yayý
40146	Dokkaebi Asa Kýlýcý
40147	Dokkaebi Çaný
40148	Dokkaebi Yelpazesi
40149	Dokkaebi Pençeleri
40150	Dokkaebi Kýlýcý+
40151	Dokkaebi Hançeri+
40152	Dokkaebi Yayý+
40153	Dokkaebi Asa Kýlýcý+
40154	Dokkaebi Çaný+
40155	Dokkaebi Yelpazesi+
40156	Dokkaebi Pençeleri+
40157	Lanetlenme Býçaðý
40158	Lanetlenme Hançeri
40159	Lanetlenme Yayý
40160	Lanetlenme Asa Kýlýcý
40161	Lanetlenme Çaný
40162	Lanetlenme Yelpazesi
40163	Lanetlenme Pençeleri
40164	Tek El Sosis Þiþ
40165	Try. Köz. Mýsýr Hançeri
40166	Kremalý Dondurma Yayý
40167	Çýtýr Tavuk Baget
40168	Lezzetli Taco Çaný
40169	Pizza Yelpazesi Peperone
40170	Zarif Fastfood Pençeleri
40171	Tek El Sosis Þiþ+
40172	Try. Köz. Mýsýr Hançeri+
40173	Kremalý Dondurma Yayý+
40174	Çýtýr Tavuk Baget+
40175	Lezzetli Taco Çaný+
40176	Pizza Yelpaze Peperone+
40177	Zarif Fastfood Pençeler+
40178	Ata bekçisi kýlýcý
40179	Ata bekçisi hançeri
40180	Ata bekçisi oku
40181	Ata bekçisi çift ellisi
40182	Ata bekçisi çaný
40183	Ata bekçisi yelpazesi
40184	Ata bekçisi pençesi
40185	Ata bekçisi kýlýcý+
40186	Ata bekçisi hançeri+
40187	Ata bekçisi oku+
40188	Ata bekçisi çift ellisi+
40189	Ata bekçisi çaný+
40190	Ata bekçisi yelpazesi+
40191	Ata bekçisi pençesi+
41000	Silah görünümü yer tutar
41001	Tavþan Kostümü e (kahve)
41002	Tavþancýk kostümü (kv)
41003	Çöl Savaþçýsý (e)
41004	Çöl Savaþçýsý (d)
41005	Eskrim Giysisi (e)
41006	Eskrim Giysisi (k)
41007	Eskrim Giysisi GER (e)
41008	Eskrim Giysisi GER (k)
41009	Eskrim Giysisi TUR (e)
41010	Eskrim Giysisi TUR (k)
41011	Eskrim Giysisi BRA (e)
41012	Eskrim Giysisi BRA (k)
41013	Futbol Formasý (e)
41014	Futbol Formasý (k)
41015	Futbol Formasý GER (e)
41016	Futbol Formasý GER (k)
41017	Futbol Formasý TUR (e)
41018	Futbol Formasý TUR (k)
41019	Futbol Formasý BRA (e)
41020	Futbol Formasý BRA (k)
41021	Boksör Giysisi (e)
41022	Boksör Giysisi (k)
41023	Boks Giysisi GER (e)
41024	Boks Giysisi GER (k)
41025	Boks Giysisi TUR (e)
41026	Boks Giysisi TUR (k)
41027	Boks Giysisi BRA (e)
41028	Boks Giysisi BRA (k)
41029	Çöl Savaþçýsý (E, Bonus)
41030	Çöl Savaþçýsý (K, Bonus)
41031	Eskrim Giysisi (e)
41032	Eskrim Giysisi (k)
41033	Eskrim Giysisi GER (e)
41034	Eskrim Giysisi GER (k)
41035	Eskrim Giysisi TUR (e)
41036	Eskrim Giysisi TUR (k)
41037	Eskrim Giysisi BRA (e)
41038	Eskrim Giysisi BRA (k)
41039	Futbol Formasý (e)
41040	Futbol Formasý (k)
41041	Futbol Formasý GER (e)
41042	Futbol Formasý GER (k)
41043	Futbol Formasý TUR (e)
41044	Futbol Formasý TUR (k)
41045	Futbol Formasý BRA (e)
41046	Futbol Formasý BRA (k)
41047	Boksör Giysisi (e)
41048	Boksör Giysisi (k)
41049	Boks Giysisi GER (e)
41050	Boks Giysisi GER (k)
41051	Boks Giysisi TUR (e)
41052	Boks Giysisi TUR (k)
41053	Boks Giysisi BRA (e)
41054	Boks Giysisi BRA (k)
41055	Eskrim Giysisi FRA (e)
41056	Eskrim Giysisi FRA (k)
41057	Eskrim Giysisi ITA (e)
41058	Eskrim Giysisi ITA (k)
41059	Eskrim Giysisi POL (e)
41060	Eskrim Giysisi POL (k)
41061	Eskrim Giysisi ROU (e)
41062	Eskrim Giysisi ROU (k)
41063	Eskrim Giysisi ESP (e)
41064	Eskrim Giysisi ESP (k)
41065	Futbol Formasý FRA (e)
41066	Futbol Formasý FRA (k)
41067	Futbol Formasý ITA (e)
41068	Futbol Formasý ITA (k)
41069	Futbol Formasý POL (e)
41070	Futbol Formasý POL (k)
41071	Futbol Formasý ROU (e)
41072	Futbol Formasý ROU (k)
41073	Futbol Formasý ESP (e)
41074	Futbol Formasý ESP (k)
41075	Boks Giysisi FRA (e)
41076	Boks Giysisi FRA (k)
41077	Boks Giysisi ITA (e)
41078	Boks Giysisi ITA (k)
41079	Boks Giysisi POL (e)
41080	Boks Giysisi POL (k)
41081	Boks Giysisi ROU (e)
41082	Boks Giysisi ROU (k)
41083	Boks Giysisi ESP (e)
41084	Boks Giysisi ESP (k)
41085	Eskrim Giysisi FRA (e)
41086	Eskrim Giysisi FRA (k)
41087	Eskrim Giysisi ITA (e)
41088	Eskrim Giysisi ITA (k)
41089	Eskrim Giysisi POL (e)
41090	Eskrim Giysisi POL (k)
41091	Eskrim Giysisi ROU (e)
41092	Eskrim Giysisi ROU (k)
41093	Eskrim Giysisi ESP (e)
41094	Eskrim Giysisi ESP (k)
41095	Futbol Formasý FRA (e)
41096	Futbol Formasý FRA (k)
41097	Futbol Formasý ITA (e)
41098	Futbol Formasý ITA (k)
41099	Futbol Formasý POL (e)
41100	Futbol Formasý POL (k)
41101	Futbol Formasý ROU (e)
41102	Futbol Formasý ROU (k)
41103	Futbol Formasý ESP (e)
41104	Futbol Formasý ESP (k)
41105	Boks Giysisi FRA (e)
41106	Boks Giysisi FRA (k)
41107	Boks Giysisi ITA (e)
41108	Boks Giysisi ITA (k)
41109	Boks Giysisi POL (e)
41110	Boks Giysisi POL (k)
41111	Boks Giysisi ROU (e)
41112	Boks Giysisi ROU (k)
41113	Boks Giysisi ESP (e)
41114	Boks Giysisi ESP (k)
41117	Üç Silahþörler Kostümü
41118	Hizmetçi Kýz Üniformasý
41119	Salsa Kýyafeti
41120	Salsa Elbisesi
41121	Centilmen Kýyafeti
41122	Kokteyl Kýyafeti
41125	Balkabaðý Smokini
41126	Balkabaðý Giysisi
41129	Üç Silahþörler Kostümü+
41130	Hizmetçi Kýz Üniformasý+
41131	Salsa Kýyafeti+
41132	Salsa Elbisesi+
41133	Centilmen Kýyafeti+
41134	Kokteyl Kýyafeti+
41135	Balkabaðý Smokini(Bonus)
41136	Balkabaðý Giysisi(Bonus)
41137	Noel Kostümü (kýrmýzý)
41138	Noel Elbisesi (kýrmýzý)
41139	Noel Kostümü (yeþil)
41140	Noel Elbisesi (yeþil)
41141	Noel Kostümü (siyah)
41142	Noel Elbisesi (siyah)
41143	Rengeyiði Kostümü (e)
41144	Rengeyiði Kostümü (k)
41145	Noel Kostümü+ (kýrmýzý)
41146	Noel Elbisesi+ (kýrmýzý)
41147	Noel Kostümü+ (yeþil)
41148	Noel Elbisesi+ (yeþil)
41149	Noel Kostümü+ (siyah)
41150	Noel Elbisesi+ (siyah)
41151	Rengeyiði Kostümü+ (e)
41152	Rengeyiði Kostümü+ (k)
41153	AC Miryang (e)
41154	AC Miryang (k)
41155	AFC Jayang (e)
41156	AFC Jayang (k)
41157	RSC Yýlan Vadisi (e)
41158	RSC Yýlan Vadisi (k)
41159	Yongan FC (e)
41160	Yongan FC (k)
41161	FC Bakra (e)
41162	FC Bakra (k)
41163	FC Bokjung (e)
41164	FC Bokjung (k)
41165	FC Bavaria Hwang (e)
41166	FC Bavaria Hwang (k)
41167	Borussia Chunjo (e)
41168	Borussia Chunjo (k)
41169	SC Doyum (e)
41170	SC Doyum (k)
41171	SC Hasun Dong (e)
41172	SC Hasun Dong (k)
41173	CFR Ejderha Ateþi 07 (e)
41174	CFR Ejderha Ateþi 07 (k)
41175	FC Daeyami (e)
41176	FC Daeyami (k)
41177	GNK Kuahlo Dong (e)
41178	GNK Kuahlo Dong (k)
41179	1927 Imha (e)
41180	1927 Imha (k)
41181	1. FC Buz Daðý (e)
41182	1. FC Buz Daðý (k)
41183	FC Gumsan (e)
41184	FC Gumsan (k)
41185	Galawaryong (e)
41186	Galawaryong (k)
41187	Juventus Yongbi (e)
41188	Juventus Yongbi (k)
41189	Lungsam OSC (e)
41190	Lungsam OSC (k)
41191	FC Doyyumhwan (e)
41192	FC Doyyumhwan (k)
41193	Nefrit City FC (e)
41194	Nefrit City FC (k)
41195	Shinsoo United (e)
41196	Shinsoo United (k)
41197	Ejderha vadisi SC (e)
41198	Yýlan Vadisi SC (k)
41199	Yýldýrým Daðlarý (e)
41200	Yýldýrým Daðlarý FC (k)
41201	Pyungmoo Saint-Hwang (e)
41202	Pyungmoo Saint-Hwang (k)
41203	Real Sohan (e)
41204	Real Sohan (k)
41205	FC Jinno 04 (e)
41206	FC Jinno 04 (k)
41207	FC Sangsun Dong (e)
41208	FC Sangsun Dong (k)
41209	DÞ Formasý CZE (e)
41210	DÞ Formasý CZE (k)
41211	Sparta Jungrang (e)
41212	Sparta Jungrang (k)
41213	FC Ateþ Diyarý (e)
41214	FC Ateþ Diyarý (k)
41215	FC St. Seungryong (e)
41216	FC St. Seungryong (k)
41217	AC Miryang+ (e)
41218	AC Miryang+ (k)
41219	AFC Jayang+ (e)
41220	AFC Jayang+ (k)
41221	RSC Yýlan Vadisi+ (e)
41222	RSC Yýlan Vadisi+ (k)
41223	Yongan FC+ (e)
41224	Yongan FC+ (k)
41225	FC Bakra+ (e)
41226	FC Bakra+ (k)
41227	Futbol Formasý+ UKR (e)
41228	Futbol Formasý+ UKR (k)
41229	Futbol Formasý+ WAL (e)
41230	Futbol Formasý+ WAL (k)
41231	Borussia Chunjo+ (e)
41232	Borussia Chunjo+ (k)
41233	Futbol Formasý+ AUT (e)
41234	Futbol Formasý+ AUT (k)
41235	SC Hasun Dong+ (e)
41236	SC Hasun Dong+ (k)
41237	CFR Ejderha atþ. 07+ (e)
41238	CFR Ejderha atþ. 07+ (k)
41239	FC Daeyami+ (e)
41240	FC Daeyami+ (k)
41241	GNK Kuahlo Dong+ (e)
41242	GNK Kuahlo Dong+ (k)
41243	1927 Imha+ (e)
41244	1927 Imha+ (k)
41245	1. FC Buz Daðý+ (e)
41246	1. FC Buz Daðý+ (k)
41247	FC Gumsan+ (e)
41248	FC Gumsan+ (k)
41249	Galawaryong+ (e)
41250	Galawaryong+ (k)
41251	Juventus Yongbi+ (e)
41252	Juventus Yongbi+ (k)
41253	Lungsam OSC+ (e)
41254	Lungsam OSC+ (k)
41255	FC Doyyumhwan+ (e)
41256	FC Doyyumhwan+ (k)
41257	Nefrit City FC+ (e)
41258	Nefrit City FC+ (k)
41259	Shinsoo United+ (e)
41260	Shinsoo United+ (k)
41261	Ejderha Vadisi SC+ (e)
41262	Ejderha Vadisi SC+ (k)
41263	Yýldýrým Daðlarý FC+ (e)
41264	Yýldýrým Daðlarý FC+ (k)
41265	Futbol Formasý+ SCO (e)
41266	Futbol Formasý+ SCO (k)
41267	Real Sohan+ (e)
41268	Real Sohan+ (k)
41269	FC Jinno 04+ (e)
41270	FC Jinno 04+ (k)
41271	Futbol Formasý+ MKD (e)
41272	Futbol Formasý+ MKD (k)
41273	SL Jungsun Dong+ (e)
41274	SL Jungsun Dong+ (k)
41275	Futbol formasý+ CZE (e)
41276	Futbol formasý+ CZE (k)
41277	Futbol Formasý+ FIN (e)
41278	Futbol Formasý+ FIN (k)
41279	FC St. Seungryong+ (e)
41280	FC St. Seungryong+ (k)
41291	Tavþan Kostümü e (siyah)
41292	Tavþan Kostümü e (mavi)
41293	Tavþan Kostümü e (yeþil)
41294	Tavþan Kostümü e (pembe)
41295	Tavþancýk kostümü (sy)
41296	Tavþancýk kostümü (mv)
41297	Tavþancýk kostümü (yþ)
41298	Tavþancýk kostümü (pb)
41299	Tavþan Kostümü+ e(siyah)
41300	Tavþan Kostümü+ e (mavi)
41301	Tavþan Kostümü+ e(yeþil)
41302	Tavþan Kostümü+ e(pembe)
41303	Tavþancýk kostümü+ (sy)
41304	Tavþancýk kostümü+ (mv)
41305	Tavþancýk kostümü+ (yþ)
41306	Tavþancýk kostümü+ (pm)
41307	Kobra Giysisi (e)
41308	Kobra Giysisi (k)
41309	Kobra Giysisi+ (e)
41310	Kobra Giysisi+ (k)
41311	Çöl Savaþçýsý (e, siyah)
41312	Çöl Savaþçýsý (k, siy.)
41313	Çöl Savaþçýsý+ (e,siyah)
41314	Çöl Savaþçýsý+ (k, siy.)
41315	Azrail'in Zýrhý (e)
41316	Azrail'in Zýrhý (k)
41317	Azrail'in Zýrhý+ (e)
41318	Azrail'in Zýrhý+ (k)
41319	Kobra Giysisi
41320	Jack Pumpkin takýmý (e)
41321	Jack Pumpkin elbis. (k)
41322	Jack Pumpkin takýmý+ (e)
41323	Jack Pumpkin elbis.+ (k)
41324	Ay Yýldýz Savaþçýsý
41325	Ay Yýldýz Savaþçýsý
41326	Ay Yýldýz Savaþçýsý +
41327	Ay Yýldýz Savaþçýsý +
41328	DÞ Formasý ALG (e)
41329	DÞ Formasý ALG (k)
41330	DÞ Formasý ARG (e)
41331	DÞ Formasý ARG (k)
41332	DÞ Formasý AUS (e)
41333	DÞ Formasý AUS (k)
41334	DÞ Formasý BEL (e)
41335	DÞ Formasý BEL (k)
41336	DÞ Formasý BIH (e)
41337	DÞ Formasý BIH (k)
41338	DÞ Formasý BRA (e)
41339	DÞ Formasý BRA (k)
41340	DÞ Formasý CMR (e)
41341	DÞ Formasý CMR (k)
41342	DÞ Formasý CHI (e)
41343	DÞ Formasý CHI (k)
41344	DÞ Formasý COL (e)
41345	DÞ Formasý COL (k)
41346	DÞ Formasý CRC (e)
41347	DÞ Formasý CRC (k)
41348	DÞ Formasý CIV (e)
41349	DÞ Formasý CIV (k)
41350	DÞ Formasý CRO (e)
41351	DÞ Formasý CRO (k)
41352	DÞ Formasý ECU (e)
41353	DÞ Formasý ECU (k)
41354	DÞ Formasý ENG (e)
41355	DÞ Formasý ENG (k)
41356	DÞ Formasý FRA (e)
41357	DÞ Formasý FRA (k)
41358	DÞ Formasý GER (e)
41359	DÞ Formasý GER (k)
41360	DÞ Formasý GHA (e)
41361	DÞ Formasý GHA (k)
41362	DÞ Formasý GRE (e)
41363	DÞ Formasý GRE (k)
41364	DÞ Formasý HON (e)
41365	DÞ Formasý HON (k)
41366	DÞ Formasý IRN (e)
41367	DÞ Formasý IRN (k)
41368	DÞ Formasý ITA (e)
41369	DÞ Formasý ITA (k)
41370	DÞ Formasý JPN (e)
41371	DÞ Formasý JPN (k)
41372	DÞ Formasý KOR (e)
41373	DÞ Formasý KOR (k)
41374	DÞ Formasý MEX (e)
41375	DÞ Formasý MEX (k)
41376	DÞ Formasý NED (e)
41377	DÞ Formasý NED (k)
41378	DÞ Formasý NGA (e)
41379	DÞ Formasý NGA (k)
41380	DÞ Formasý POR (e)
41381	DÞ Formasý POR (k)
41382	DÞ Formasý RUS (e)
41383	DÞ Formasý RUS (k)
41384	DÞ Formasý ESP (e)
41385	DÞ Formasý ESP (k)
41386	DÞ Formasý SUI (e)
41387	DÞ Formasý SUI (k)
41388	DÞ Formasý URU (e)
41389	DÞ Formasý URU (k)
41390	DÞ Formasý USA (e)
41391	DÞ Formasý USA (k)
41392	DÞ Formasý ALG (e/bonus)
41393	DÞ Formasý ALG (d/bonus)
41394	DÞ Formasý+ ARG (e)
41395	DÞ Formasý+ ARG (k)
41396	DÞ Formasý+ AUS (e)
41397	DÞ Formasý+ AUS (k)
41398	Futbol formasý+ BEL (e)
41399	Futbol formasý+ BEL (k)
41400	DÞ Formasý BIH (e/bonus)
41401	DÞ Formasý BIH (d/bonus)
41402	DÞ Formasý BRA (e/Bonus)
41403	DÞ Formasý BRA (d/Bonus)
41404	DÞ Formasý+ CMR (e)
41405	DÞ Formasý+ CMR (k)
41406	DÞ Formasý CHI (e/bonus)
41407	DÞ Formasý CHI (d/bonus)
41408	DÞ Formasý COL (e/bonus)
41409	DÞ Formasý COL (d/bonus)
41410	DÞ Formasý+ CRC (e)
41411	DÞ Formasý+ CRC (k)
41412	DÞ Formasý CIV (e/bonus)
41413	DÞ Formasý CIV (d/bonus)
41414	Futbol Formasý+ CRO (e)
41415	Futbol Formasý+ CRO (k)
41416	DÞ Formasý+ ECU (e)
41417	DÞ Formasý+ ECU (k)
41418	Futbol Formasý+ ENG (e)
41419	Futbol Formasý+ ENG (k)
41420	Futbol Formasý+ FRA (e)
41421	Futbol Formasý+ FRA (k)
41422	Futbol Formasý+ GER (e)
41423	Futbol Formasý+ GER (k)
41424	DÞ Formasý+ GHA (e)
41425	DÞ Formasý+ GHA (k)
41426	DÞ Formasý GER (e/Bonus)
41427	DÞ Formasý GER (d/Bonus)
41428	DÞ Formasý HON (e/bonus)
41429	DÞ Formasý HON (d/bonus)
41430	DÞ Formasý+ IRN (e)
41431	DÞ Formasý+ IRN (k)
41432	Futbol Formasý+ ITA (e)
41433	Futbol Formasý+ ITA (k)
41434	DÞ Formasý+ JPN (e)
41435	DÞ Formasý+ JPN (k)
41436	DÞ Formasý+ KOR (e)
41437	DÞ Formasý+ KOR (k)
41438	DÞ Formasý+ MEX (e)
41439	DÞ Formasý+ MEX (k)
41440	Futbol Formasý+ NED (e)
41441	Futbol Formasý+ NED (k)
41442	DÞ Formasý NGA (e/bonus)
41443	DÞ Formasý NGA (d/bonus)
41444	Futbol Formasý+ POR (e)
41445	Futbol Formasý+ POR (k)
41446	Futbol Formasý+ RUS (e)
41447	Futbol Formasý+ RUS (k)
41448	Futbol Formasý+ ESP (e)
41449	Futbol Formasý+ ESP (k)
41450	Futbol Formasý+ SUI (e)
41451	Futbol Formasý+ SUI (k)
41452	DÞ Formasý+ URU (e)
41453	DÞ Formasý+ URU (k)
41454	DÞ Formasý+ USA (e)
41455	DÞ Formasý+ USA (k)
41458	Anka kuþu cübbesi
41459	Kobra cübbesi
41462	Ejderha qipao (kýrmýzý)
41463	Ejderha qipao (beyaz)
41466	Anka kuþu cübbesi+
41467	Kobra cübbesi+
41470	Ejderha qipao+ (kýrmýzý)
41471	Ejderha qipao+ (beyaz)
41472	Zombi Kýyafeti
41473	Zombi Elbisesi
41474	Zombi Kýyafeti+
41475	Zombi Elbisesi+
41476	Büyücü Kýyafeti
41477	Cadý Elbisesi
41478	Büyücü Kýyafeti+
41479	Cadý Elbisesi+
41480	Santa Buz Kostümü
41481	Kardan Adam Kostümü
41482	Yýlbaþý Elbisesi (beyaz)
41483	Yýlbaþý Elbisesi (kýrm.)
41484	Santa Buz Kostümü+
41485	Kardan Adam Kostümü+
41486	Yýlbaþý Elbisesi+(beyaz)
41487	Yýlbaþý Elbisesi+(kýrm.)
41488	Firavun kostümü (kýrm.)
41489	Firavun kostümü (turku.)
41490	Uriel'in meleði (beyaz)
41491	Uriel'in meleði (kýrm.)
41492	Firavun kostümü+ (kýrm.)
41493	Firavun kostümü+ (turk.)
41494	Uriel'in meleði+ (beyaz)
41495	Uriel'in meleði+ (kýrm.)
41496	Çöl Prensi (kahverengi)
41497	Çöl Prensi (beyaz)
41498	Çöl prensesi (kahve)
41499	Çöl prensesi (beyaz)
41500	Çöl Prensi+ (kahverengi)
41501	Çöl Prensi+ (beyaz)
41502	Çöl Prensesi+ (kahve)
41503	Çöl Prensesi+ (beyaz)
41504	Tavþan Kostümü (gri)
41505	Tavþan Kostümü (kahve)
41506	Paskalya giyimi (renkli)
41507	Paskalya giyimi (a.mavi)
41508	Tavþan Kostümü+ (gri)
41509	Tavþan Kostümü+ (kahve)
41510	Paskalya giyim+ (renkli)
41511	Paskalya giyimi+ (mavi)
41512	Bakýr azý diþi kostüm(e)
41513	Gümüþ azý diþi kostüm(e)
41514	Bakýr azý diþi kostüm(k)
41515	Gümüþ azý diþi kostüm(k)
41516	B. azý diþi kostümü+ (e)
41517	G. azý diþi kostümü+ (e)
41518	B. azý diþi kostümü+ (k)
41519	G. azý diþi kostümü+ (k)
41520	Kýrmýzý Kýþ Giysisi
41521	Mavi Kýþ Giysisi
41522	Kýrmýzý Kýþ Giysisi+
41523	Mavi Kýþ Giysisi+
41524	Kýrmýzý Kýþ Elbisesi
41525	Mavi Kýþ Elbisesi
41526	Kýrmýzý Kýþ Elbisesi+
41527	Mavi Kýþ Elbisesi+
41528	Çöl Prensi (kýrmýzý)
41529	Çöl Prensi (mavi)
41530	Çöl Prensesi (kýrmýzý)
41531	Çöl Prensesi (mavi)
41532	Çöl Prensi+ (kýrmýzý)
41533	Çöl Prensi+ (mavi)
41534	Çöl Prensesi+ (kýrmýzý)
41535	Çöl Prensesi+ (mavi)
41540	Tavþan Kostümü (beyaz)
41541	Tavþan Kostümü (pembe)
41542	Tavþancýk kostümü (lc)
41543	Tavþancýk kostümü (fþ)
41544	Tavþan Kostümü+ (beyaz)
41545	Tavþan Kostümü+ (pembe)
41546	Tavþancýk kostümü+ (lc)
41547	Tavþancýk kostümü+ (fþ)
41560	Vampir Savaþçýsý (gri)
41561	VampirSavaþçýsý(kýrmýzý)
41562	Vamp (gri)
41563	Vamp (kýrmýzý)
41564	Vampir Savaþçýsý+ (gri)
41565	VampirSavaþçýsý+(krmz)
41566	Vamp+ (gri)
41567	Vamp+ (kýrmýzý)
41568	Kýrmýzý Esvap (e)
41569	Yeþil Esvap (e)
41570	Kýrmýzý Esvap (k)
41571	Yeþil Esvap (k)
41572	Kýrmýzý Esvap+ (e)
41573	Yeþil Esvap+ (e)
41574	Kýrmýzý Esvap+ (k)
41575	Yeþil Esvap+ (k)
41576	Altýn Oyoroi (e)
41577	Gümüþ Oyoroi (e)
41578	Altýn Oyoroi (k)
41579	Gümüþ Oyoroi (k)
41580	Altýn Oyoroi+ (e)
41581	Gümüþ Oyoroi+ (e)
41582	Altýn Oyoroi+ (k)
41583	Gümüþ Oyoroi+ (k)
41584	Samuray Zýrhý (mavi)
41585	Samuray Zýrhý (kýrmýzý)
41586	Samuray Zýrhý (mavi)
41587	Samuray Zýrhý (kýrmýzý)
41588	Samuray Zýrhý+ (mavi)
41589	Samuray Zýrhý+ (kýrmýzý)
41590	Samuray Zýrhý+ (mavi)
41591	Samuray Zýrhý+ (kýrmýzý)
41592	Dehþet Miðferi (a)
41593	Dehþet Miðferi (m)
41594	Dehþet Miðferi (a)
41595	Dehþet Miðferi (m)
41596	Dehþet Miðferi+(a)
41597	Dehþet Miðferi+(m)
41598	Dehþet Miðferi+(a)
41599	Dehþet Miðferi+(m)
41600	Steampunk üniforma (sb)
41601	Steampunk üniforma (kýr)
41602	Steampunk elbisesi (sb)
41603	Steampunk elbisesi (kýr)
41604	Steampunk üniforma+ (sb)
41605	Steampunk üniforma+ (kr)
41606	Steampunk elbisesi+ (sb)
41607	Steampunk elbisesi+ (kr)
41608	Tavþan cübbesi (mavi)
41609	Tavþan cübbesi (petrol)
41610	Tavþan elbisesi (mavi)
41611	Tavþan elbisesi (gri)
41612	Tavþan cübbesi+ (mavi)
41613	Tavþan cübbesi+ (petrol)
41614	Tavþan elbisesi+ (mavi)
41615	Tavþan elbisesi+ (gri)
41630	Avalon Zýrhý (gümüþ)
41631	Avalon Zýrhý (kýrmýzý)
41632	Avalon Zýrhý (gümüþ)
41633	Avalon Zýrhý (kýrmýzý)
41634	Avalon Zýrhý+ (gümüþ)
41635	Avalon Zýrhý+ (kýrmýzý)
41636	Avalon Zýrhý+ (gümüþ)
41637	Avalon Zýrhý+ (kýrmýzý)
41638	DÞ Formasý KSA (e)
41639	DÞ Formasý KSA (k)
41640	DÞ Formasý KSA+ (e)
41641	DÞ Formasý KSA+ (k)
41642	DÞ Formasý DEN (e)
41643	DÞ Formasý DEN (k)
41644	Futbol Formasý+ DEN (e)
41645	Futbol Formasý+ DEN (k)
41646	DÞ Formasý SVK (e)
41647	DÞ Formasý SVK (k)
41648	Futbol Formasý+ SVK (e)
41649	Futbol Formasý+ SVK (k)
41650	DÞ Formasý TUR (e)
41651	DÞ Formasý TUR (k)
41652	Futbol Formasý+ TUR (e)
41653	Futbol Formasý+ TUR (k)
41654	DÞ Formasý HUN (e)
41655	DÞ Formasý HUN (k)
41656	Futbol Formasý+ HUN (e)
41657	Futbol Formasý+ HUN (k)
41658	DÞ Formasý ROU (e)
41659	DÞ Formasý ROU (k)
41660	DÞ Formasý ROU+ (e)
41661	DÞ Formasý ROU+ (k)
41662	DÞ Formasý POL (e)
41663	DÞ Formasý POL (k)
41664	Futbol Formasý+ POL (e)
41665	Futbol Formasý+ POL (k)
41666	DÞ Formasý BRA (e)
41667	DÞ Formasý BRA (k)
41668	DÞ Formasý+ BRA (e)
41669	DÞ Formasý BRA+ (k)
41670	Kahve. kurt giysisi (e)
41671	Gri kurt giysisi (e)
41672	Kahve. kurt giysisi (k)
41673	Gri kurt giysisi (k)
41674	Kahve. kurt giysisi+ (e)
41675	Gri kurt giysisi+ (e)
41676	Kahve. kurt giysisi+ (k)
41677	Gri kurt giysisi+ (k)
41678	Aiolos ekipmaný (e)
41679	Astraios ekipmaný (e)
41680	Aiolos ekipmaný (k)
41681	Astraios ekipmaný (k)
41682	Aiolos ekipmaný+ (e)
41683	Astraekipman+ (e)
41684	Aiolos ekipmaný+ (k)
41685	Astraios ekipmaný+ (k)
41686	Ateþ ejderhasý muhafýzý
41687	Buz ejderhasý muhafýzý
41688	Ateþ ejderhasý muhafýzý
41689	Buz ejderhasý muhafýzý
41690	Ateþ ejderhasý muhafýzý+
41691	Buz ejderhasý muhafýzý+
41692	Ateþ ejderhasý muhafýzý+
41693	Buz ejderhasý muhafýzý+
41694	Ýtfaiye üniformasý (e)
41695	Ýtfaiye üniformasý (e)
41696	Ýtfaiye üniformasý (k)
41697	Ýtfaiye üniformasý (k)
41698	Ýtfaiye üniformasý+ (e)
41699	Ýtfaiye üniformasý+ (e)
41700	Ýtfaiye üniformasý+ (k)
41701	Ýtfaiye üniformasý+ (k)
41702	Þark prensi (kahve)
41703	Þark prensi (siyah)
41704	Þark prensesi (kahve)
41705	Þark prensesi (sb)
41706	Þark prensi (kahve)+
41707	Þark prensi (siyah)+
41708	Þark prensesi (kahve)+
41709	Þark prensesi (sb)+
41710	Kara kahin cübbesi (e)
41711	Parlak kahin cübbesi (e)
41712	Kara kahin cübbesi (k)
41713	Parlak kahin cübbesi (k)
41714	Kara kahin cübbesi+ (e)
41715	Parlak kah. cübbesi+ (e)
41716	Kara kahin cübbesi+ (k)
41717	Parlak kah. cübbesi+ (k)
41718	Ay gölgesi zýrhý (e)
41719	Gümüþ yýldýz zýrhý (e)
41720	Ay gölgesi zýrhý (k)
41721	Gümüþ yýldýz zýrhý (k)
41722	Ay gölgesi zýrhý+ (e)
41723	Gümüþ yýldýz zýrhý+ (e)
41724	Ay gölgesi zýrhý+ (k)
41725	Gümüþ yýldýz zýrhý+ (k)
41726	Kýrmz. Azrail zýrhý+ (e)
41727	Beyaz Azrail zýrhý+ (e)
41728	Beyaz Azrail zýrhý+ (k)
41729	Beyaz Azrail zýrhý+ (k)
41730	Futbol formasý SWE (e)
41731	Futbol formasý SWE (k)
41732	Futbol formasý+ SWE (e)
41733	Futbol formasý+ SWE (k)
41734	Futbol formasý TUN (e)
41735	Futbol formasý TUN (k)
41736	Futbol formasý+ TUN (e)
41737	Futbol formasý+ TUN (k)
41738	Futbol formasý SRB (e)
41739	Futbol formasý SRB (k)
41740	Futbol formasý+ SRB (e)
41741	Futbol formasý+ SRB (k)
41742	Futbol formasý EGY (e)
41743	Futbol formasý EGY (k)
41744	Futbol formasý+ EGY (e)
41745	Futbol formasý+ EGY (k)
41746	Futbol formasý ISL (e)
